Id,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Image_Path
6497,MyStutteringLife,23,132,43801120,43849120,0,0,0,2,0,0,1,0,1,0,0,0,D:/spectrograms/MyStutteringLife_23_132_spec.png
6498,MyStutteringLife,23,133,43826880,43874880,0,0,0,0,0,1,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_23_133_spec.png
6499,MyStutteringLife,23,134,44151520,44199520,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/MyStutteringLife_23_134_spec.png
6500,MyStutteringLife,23,135,44177760,44225760,0,0,0,0,0,0,0,3,3,2,0,0,D:/spectrograms/MyStutteringLife_23_135_spec.png
6501,MyStutteringLife,23,136,44218560,44266560,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_23_136_spec.png
6502,MyStutteringLife,23,137,44244320,44292320,0,0,0,0,0,0,1,1,2,0,0,0,D:/spectrograms/MyStutteringLife_23_137_spec.png
6503,MyStutteringLife,23,138,6204800,6252800,0,0,0,0,0,3,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_23_138_spec.png
6504,MyStutteringLife,23,139,6231520,6279520,0,0,0,1,0,3,0,3,0,0,0,0,D:/spectrograms/MyStutteringLife_23_139_spec.png
6505,MyStutteringLife,23,140,44430080,44478080,0,0,0,0,0,0,1,2,2,1,0,0,D:/spectrograms/MyStutteringLife_23_140_spec.png
6506,MyStutteringLife,23,141,44456800,44504800,0,0,0,0,0,1,0,3,2,1,0,0,D:/spectrograms/MyStutteringLife_23_141_spec.png
6507,MyStutteringLife,23,142,44689600,44737600,0,1,1,0,0,0,2,1,2,2,0,0,D:/spectrograms/MyStutteringLife_23_142_spec.png
6508,MyStutteringLife,23,143,44717600,44765600,0,0,0,1,0,0,1,2,2,1,0,0,D:/spectrograms/MyStutteringLife_23_143_spec.png
6509,MyStutteringLife,23,144,44894720,44942720,0,0,1,1,0,0,0,2,1,0,0,0,D:/spectrograms/MyStutteringLife_23_144_spec.png
6510,MyStutteringLife,23,145,44922080,44970080,0,0,1,0,0,1,0,0,1,2,0,0,D:/spectrograms/MyStutteringLife_23_145_spec.png
6511,MyStutteringLife,23,146,45340800,45388800,0,2,0,1,0,0,1,1,2,1,0,0,D:/spectrograms/MyStutteringLife_23_146_spec.png
6512,MyStutteringLife,23,147,45366720,45414720,0,1,0,0,0,0,2,0,3,1,0,0,D:/spectrograms/MyStutteringLife_23_147_spec.png
6513,MyStutteringLife,23,148,45451520,45499520,0,0,0,0,0,0,0,3,3,1,0,0,D:/spectrograms/MyStutteringLife_23_148_spec.png
6514,MyStutteringLife,23,149,45480160,45528160,0,0,0,1,0,0,2,0,2,0,0,0,D:/spectrograms/MyStutteringLife_23_149_spec.png
6515,MyStutteringLife,23,150,45629440,45677440,1,1,0,1,0,0,0,3,2,1,0,0,D:/spectrograms/MyStutteringLife_23_150_spec.png
6516,MyStutteringLife,23,151,45655360,45703360,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_23_151_spec.png
6517,MyStutteringLife,23,152,45719360,45767360,0,0,0,0,0,0,1,3,3,1,0,0,D:/spectrograms/MyStutteringLife_23_152_spec.png
6518,MyStutteringLife,23,153,45856160,45904160,1,1,0,0,0,0,2,1,3,3,0,0,D:/spectrograms/MyStutteringLife_23_153_spec.png
6519,MyStutteringLife,23,154,45883040,45931040,0,0,0,0,0,0,0,0,3,2,0,0,D:/spectrograms/MyStutteringLife_23_154_spec.png
6520,MyStutteringLife,23,155,46390720,46438720,0,1,0,1,1,0,1,0,1,1,0,0,D:/spectrograms/MyStutteringLife_23_155_spec.png
6521,MyStutteringLife,23,156,46422560,46470560,0,1,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_23_156_spec.png
6522,MyStutteringLife,23,157,46670240,46718240,0,0,0,2,1,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_23_157_spec.png
6523,MyStutteringLife,23,158,46699040,46747040,0,0,0,0,0,0,0,3,3,1,0,0,D:/spectrograms/MyStutteringLife_23_158_spec.png
6524,MyStutteringLife,23,159,8689280,8737280,0,1,0,1,1,1,1,1,0,0,0,0,D:/spectrograms/MyStutteringLife_23_159_spec.png
6525,MyStutteringLife,23,160,8715520,8763520,0,0,0,0,0,2,0,1,2,1,0,0,D:/spectrograms/MyStutteringLife_23_160_spec.png
6526,MyStutteringLife,23,161,46734720,46782720,0,0,0,0,0,0,0,3,3,0,0,0,D:/spectrograms/MyStutteringLife_23_161_spec.png
6527,MyStutteringLife,23,162,46804640,46852640,0,0,0,0,0,3,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_23_162_spec.png
6528,MyStutteringLife,23,163,46830400,46878400,0,0,0,1,0,2,1,0,0,1,0,0,D:/spectrograms/MyStutteringLife_23_163_spec.png
6529,MyStutteringLife,23,164,47965280,48013280,0,0,1,1,0,3,1,1,0,0,0,0,D:/spectrograms/MyStutteringLife_23_164_spec.png
6530,MyStutteringLife,23,165,47991040,48039040,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_23_165_spec.png
6531,MyStutteringLife,23,166,48889120,48937120,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/MyStutteringLife_23_166_spec.png
6532,MyStutteringLife,23,167,48922560,48970560,0,0,1,1,0,1,1,3,0,1,0,0,D:/spectrograms/MyStutteringLife_23_167_spec.png
6533,MyStutteringLife,23,168,49439360,49487360,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_23_168_spec.png
6534,MyStutteringLife,23,169,49468960,49516960,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/MyStutteringLife_23_169_spec.png
6535,MyStutteringLife,23,170,50414880,50462880,0,0,0,0,1,3,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_23_170_spec.png
6536,MyStutteringLife,23,171,50440800,50488800,0,0,0,1,2,2,1,0,0,1,0,0,D:/spectrograms/MyStutteringLife_23_171_spec.png
6537,MyStutteringLife,23,172,50466560,50514560,0,0,0,1,0,0,0,0,2,2,0,0,D:/spectrograms/MyStutteringLife_23_172_spec.png
6538,MyStutteringLife,23,173,50502560,50550560,0,0,1,0,0,1,0,3,1,0,0,0,D:/spectrograms/MyStutteringLife_23_173_spec.png
6539,MyStutteringLife,23,174,53642240,53690240,0,0,3,1,0,0,2,0,0,1,0,0,D:/spectrograms/MyStutteringLife_23_174_spec.png
6540,MyStutteringLife,23,175,53668800,53716800,0,0,0,0,0,3,0,3,0,1,0,0,D:/spectrograms/MyStutteringLife_23_175_spec.png
6541,MyStutteringLife,23,176,53826880,53874880,0,1,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_23_176_spec.png
6542,MyStutteringLife,23,177,53856000,53904000,0,0,0,1,0,2,0,3,0,0,0,0,D:/spectrograms/MyStutteringLife_23_177_spec.png
6543,MyStutteringLife,23,178,8776320,8824320,0,0,0,0,1,1,0,0,1,2,0,0,D:/spectrograms/MyStutteringLife_23_178_spec.png
6544,MyStutteringLife,23,179,8802240,8850240,0,1,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_23_179_spec.png
6545,MyStutteringLife,24,0,3045440,3093440,0,0,0,1,2,1,0,0,1,1,0,0,D:/spectrograms/MyStutteringLife_24_0_spec.png
6546,MyStutteringLife,24,1,3117280,3165280,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_1_spec.png
6547,MyStutteringLife,24,2,3438240,3486240,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_24_2_spec.png
6548,MyStutteringLife,24,3,4089760,4137760,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/MyStutteringLife_24_3_spec.png
6549,MyStutteringLife,24,4,4114560,4162560,0,0,0,0,0,0,0,0,3,2,0,0,D:/spectrograms/MyStutteringLife_24_4_spec.png
6550,MyStutteringLife,24,5,4859520,4907520,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_24_5_spec.png
6551,MyStutteringLife,24,6,4999360,5047360,0,0,0,0,2,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_24_6_spec.png
6552,MyStutteringLife,24,7,5040960,5088960,0,0,0,2,0,0,0,0,1,1,0,0,D:/spectrograms/MyStutteringLife_24_7_spec.png
6553,MyStutteringLife,24,8,5954240,6002240,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_24_8_spec.png
6554,MyStutteringLife,24,9,5996320,6044320,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_24_9_spec.png
6555,MyStutteringLife,24,10,6173600,6221600,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_10_spec.png
6556,MyStutteringLife,24,11,6369600,6417600,0,0,1,2,0,0,0,1,1,0,0,0,D:/spectrograms/MyStutteringLife_24_11_spec.png
6557,MyStutteringLife,24,12,911040,959040,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_24_12_spec.png
6558,MyStutteringLife,24,13,937280,985280,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_24_13_spec.png
6559,MyStutteringLife,24,14,6534080,6582080,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_24_14_spec.png
6560,MyStutteringLife,24,15,6788480,6836480,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_15_spec.png
6561,MyStutteringLife,24,16,6968640,7016640,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_16_spec.png
6562,MyStutteringLife,24,17,7400800,7448800,0,0,1,1,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_24_17_spec.png
6563,MyStutteringLife,24,18,7587840,7635840,0,0,0,1,1,1,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_24_18_spec.png
6564,MyStutteringLife,24,19,7816000,7864000,0,0,0,0,0,0,0,0,3,2,0,0,D:/spectrograms/MyStutteringLife_24_19_spec.png
6565,MyStutteringLife,24,20,7914240,7962240,0,0,1,0,2,0,0,0,1,1,0,0,D:/spectrograms/MyStutteringLife_24_20_spec.png
6566,MyStutteringLife,24,21,964480,1012480,0,0,0,0,0,0,0,0,3,2,0,0,D:/spectrograms/MyStutteringLife_24_21_spec.png
6567,MyStutteringLife,24,22,8055840,8103840,0,0,1,0,0,1,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_24_22_spec.png
6568,MyStutteringLife,24,23,8256320,8304320,0,0,1,2,1,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_24_23_spec.png
6569,MyStutteringLife,24,24,8428800,8476800,1,0,0,0,0,0,0,0,2,0,0,2,D:/spectrograms/MyStutteringLife_24_24_spec.png
6570,MyStutteringLife,24,25,8603040,8651040,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_24_25_spec.png
6571,MyStutteringLife,24,26,8627360,8675360,0,0,1,1,2,0,0,1,0,0,0,0,D:/spectrograms/MyStutteringLife_24_26_spec.png
6572,MyStutteringLife,24,27,9061920,9109920,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_27_spec.png
6573,MyStutteringLife,24,28,1099840,1147840,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_24_28_spec.png
6574,MyStutteringLife,24,29,9144320,9192320,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_29_spec.png
6575,MyStutteringLife,24,30,9172320,9220320,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_24_30_spec.png
6576,MyStutteringLife,24,31,9989760,10037760,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_24_31_spec.png
6577,MyStutteringLife,24,32,10689600,10737600,0,0,0,0,0,0,0,0,3,2,0,0,D:/spectrograms/MyStutteringLife_24_32_spec.png
6578,MyStutteringLife,24,33,10756160,10804160,0,0,1,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_24_33_spec.png
6579,MyStutteringLife,24,34,11628960,11676960,0,0,0,0,0,0,0,0,3,0,3,0,D:/spectrograms/MyStutteringLife_24_34_spec.png
6580,MyStutteringLife,24,35,1347200,1395200,0,0,1,0,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_24_35_spec.png
6581,MyStutteringLife,24,36,1371840,1419840,0,0,3,0,0,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_24_36_spec.png
6582,MyStutteringLife,24,37,1524640,1572640,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_24_37_spec.png
6583,MyStutteringLife,24,38,2437600,2485600,0,0,1,2,0,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_24_38_spec.png
6584,MyStutteringLife,24,39,2464000,2512000,0,0,0,1,2,1,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_24_39_spec.png
6585,MyStutteringLife,25,0,27996480,28044480,0,0,0,0,1,1,0,1,1,0,0,0,D:/spectrograms/MyStutteringLife_25_0_spec.png
6586,MyStutteringLife,25,1,30802560,30850560,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_1_spec.png
6587,MyStutteringLife,25,2,3725440,3773440,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_25_2_spec.png
6588,MyStutteringLife,25,3,4565440,4613440,0,0,0,1,0,0,0,1,2,0,0,0,D:/spectrograms/MyStutteringLife_25_3_spec.png
6589,MyStutteringLife,25,4,1034880,1082880,0,0,0,1,0,1,1,0,1,1,0,0,D:/spectrograms/MyStutteringLife_25_4_spec.png
6590,MyStutteringLife,25,5,4902560,4950560,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_5_spec.png
6591,MyStutteringLife,25,6,5069920,5117920,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_6_spec.png
6592,MyStutteringLife,25,7,5378720,5426720,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_7_spec.png
6593,MyStutteringLife,25,8,1415840,1463840,0,0,0,3,0,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_25_8_spec.png
6594,MyStutteringLife,25,9,5907040,5955040,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_9_spec.png
6595,MyStutteringLife,25,10,6544800,6592800,0,0,0,2,1,0,0,2,0,0,0,0,D:/spectrograms/MyStutteringLife_25_10_spec.png
6596,MyStutteringLife,25,11,7414560,7462560,0,0,0,3,0,0,0,1,0,1,0,0,D:/spectrograms/MyStutteringLife_25_11_spec.png
6597,MyStutteringLife,25,12,7886240,7934240,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_12_spec.png
6598,MyStutteringLife,25,13,1604160,1652160,0,0,0,1,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_13_spec.png
6599,MyStutteringLife,25,14,8221920,8269920,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_14_spec.png
6600,MyStutteringLife,25,15,8397600,8445600,0,0,0,1,0,0,0,1,2,2,0,0,D:/spectrograms/MyStutteringLife_25_15_spec.png
6601,MyStutteringLife,25,16,8648320,8696320,0,0,0,0,0,0,0,2,3,1,0,0,D:/spectrograms/MyStutteringLife_25_16_spec.png
6602,MyStutteringLife,25,17,8787840,8835840,0,0,0,0,2,2,0,1,0,1,0,0,D:/spectrograms/MyStutteringLife_25_17_spec.png
6603,MyStutteringLife,25,18,8986080,9034080,0,0,0,1,0,0,1,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_18_spec.png
6604,MyStutteringLife,25,19,9290880,9338880,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_19_spec.png
6605,MyStutteringLife,25,20,9322400,9370400,0,0,0,1,0,0,3,2,2,0,0,0,D:/spectrograms/MyStutteringLife_25_20_spec.png
6606,MyStutteringLife,25,21,10004000,10052000,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_21_spec.png
6607,MyStutteringLife,25,22,10055360,10103360,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_22_spec.png
6608,MyStutteringLife,25,23,10148000,10196000,0,0,0,1,0,0,0,0,2,2,0,0,D:/spectrograms/MyStutteringLife_25_23_spec.png
6609,MyStutteringLife,25,24,10188480,10236480,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_25_24_spec.png
6610,MyStutteringLife,25,25,10392960,10440960,0,0,2,1,0,0,0,0,0,1,0,0,D:/spectrograms/MyStutteringLife_25_25_spec.png
6611,MyStutteringLife,25,26,10578880,10626880,0,0,0,3,1,1,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_25_26_spec.png
6612,MyStutteringLife,25,27,11303200,11351200,0,0,0,1,0,1,0,2,1,1,0,0,D:/spectrograms/MyStutteringLife_25_27_spec.png
6613,MyStutteringLife,25,28,12628000,12676000,0,0,1,1,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_25_28_spec.png
6614,MyStutteringLife,25,29,14673440,14721440,0,0,0,2,0,0,0,3,1,0,0,0,D:/spectrograms/MyStutteringLife_25_29_spec.png
6615,MyStutteringLife,25,30,15763360,15811360,0,0,0,0,0,0,1,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_30_spec.png
6616,MyStutteringLife,25,31,16641120,16689120,0,0,0,0,1,0,1,0,2,0,0,0,D:/spectrograms/MyStutteringLife_25_31_spec.png
6617,MyStutteringLife,25,32,17013280,17061280,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_25_32_spec.png
6618,MyStutteringLife,25,33,17864960,17912960,0,0,0,1,0,1,1,0,1,0,0,0,D:/spectrograms/MyStutteringLife_25_33_spec.png
6619,MyStutteringLife,25,34,17996160,18044160,0,0,1,0,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_25_34_spec.png
6620,MyStutteringLife,25,35,20148000,20196000,0,0,0,1,1,0,0,1,2,1,0,0,D:/spectrograms/MyStutteringLife_25_35_spec.png
6621,MyStutteringLife,25,36,21416800,21464800,0,0,1,1,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_25_36_spec.png
6622,MyStutteringLife,25,37,24678720,24726720,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_25_37_spec.png
6623,MyStutteringLife,25,38,26177920,26225920,0,0,0,1,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_25_38_spec.png
6624,MyStutteringLife,25,39,26214880,26262880,0,0,1,1,1,0,0,3,0,0,0,0,D:/spectrograms/MyStutteringLife_25_39_spec.png
6625,MyStutteringLife,26,0,375520,423520,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_0_spec.png
6626,MyStutteringLife,26,1,17451360,17499360,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_1_spec.png
6627,MyStutteringLife,26,2,18562560,18610560,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_2_spec.png
6628,MyStutteringLife,26,3,18650560,18698560,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_3_spec.png
6629,MyStutteringLife,26,4,19486080,19534080,0,0,1,0,0,0,0,1,2,0,0,0,D:/spectrograms/MyStutteringLife_26_4_spec.png
6630,MyStutteringLife,26,5,19560160,19608160,0,0,0,0,0,3,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_26_5_spec.png
6631,MyStutteringLife,26,6,2749600,2797600,0,0,0,2,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_26_6_spec.png
6632,MyStutteringLife,26,7,19618560,19666560,0,0,2,0,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_26_7_spec.png
6633,MyStutteringLife,26,8,19655680,19703680,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_8_spec.png
6634,MyStutteringLife,26,9,20326880,20374880,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_9_spec.png
6635,MyStutteringLife,26,10,20761760,20809760,0,0,3,0,0,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_26_10_spec.png
6636,MyStutteringLife,26,11,21185280,21233280,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_11_spec.png
6637,MyStutteringLife,26,12,22057760,22105760,0,0,0,0,0,0,0,0,3,0,1,0,D:/spectrograms/MyStutteringLife_26_12_spec.png
6638,MyStutteringLife,26,13,2997120,3045120,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_13_spec.png
6639,MyStutteringLife,26,14,3159520,3207520,0,0,0,0,0,0,1,0,3,1,0,0,D:/spectrograms/MyStutteringLife_26_14_spec.png
6640,MyStutteringLife,26,15,3510240,3558240,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_15_spec.png
6641,MyStutteringLife,26,16,3989120,4037120,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_16_spec.png
6642,MyStutteringLife,26,17,4781280,4829280,0,0,1,2,2,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_26_17_spec.png
6643,MyStutteringLife,26,18,4921920,4969920,0,0,1,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_18_spec.png
6644,MyStutteringLife,26,19,4954880,5002880,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_19_spec.png
6645,MyStutteringLife,26,20,5284640,5332640,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_20_spec.png
6646,MyStutteringLife,26,21,5506880,5554880,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_21_spec.png
6647,MyStutteringLife,26,22,1697760,1745760,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_22_spec.png
6648,MyStutteringLife,26,23,1735200,1783200,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_23_spec.png
6649,MyStutteringLife,26,24,6349600,6397600,0,0,2,1,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_26_24_spec.png
6650,MyStutteringLife,26,25,6560960,6608960,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_25_spec.png
6651,MyStutteringLife,26,26,6597920,6645920,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_26_spec.png
6652,MyStutteringLife,26,27,7265600,7313600,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_27_spec.png
6653,MyStutteringLife,26,28,1961760,2009760,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_28_spec.png
6654,MyStutteringLife,26,29,8152800,8200800,0,0,0,0,0,0,0,1,3,0,0,0,D:/spectrograms/MyStutteringLife_26_29_spec.png
6655,MyStutteringLife,26,30,2117760,2165760,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_30_spec.png
6656,MyStutteringLife,26,31,9282720,9330720,0,0,1,1,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_26_31_spec.png
6657,MyStutteringLife,26,32,9400960,9448960,0,0,0,2,1,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_26_32_spec.png
6658,MyStutteringLife,26,33,9942880,9990880,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_33_spec.png
6659,MyStutteringLife,26,34,10097760,10145760,0,0,2,0,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_26_34_spec.png
6660,MyStutteringLife,26,35,10752000,10800000,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_35_spec.png
6661,MyStutteringLife,26,36,12471680,12519680,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_36_spec.png
6662,MyStutteringLife,26,37,14291040,14339040,0,0,0,1,3,0,0,0,0,0,0,0,D:/spectrograms/MyStutteringLife_26_37_spec.png
6663,MyStutteringLife,26,38,14370880,14418880,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_26_38_spec.png
6664,MyStutteringLife,26,39,15361920,15409920,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_26_39_spec.png
6665,MyStutteringLife,27,0,2111840,2159840,0,0,0,2,1,1,1,1,0,2,0,0,D:/spectrograms/MyStutteringLife_27_0_spec.png
6666,MyStutteringLife,27,1,2154240,2202240,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/MyStutteringLife_27_1_spec.png
6667,MyStutteringLife,27,2,2180480,2228480,0,0,1,1,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_27_2_spec.png
6668,MyStutteringLife,27,3,2310880,2358880,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_27_3_spec.png
6669,MyStutteringLife,27,4,2373440,2421440,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_27_4_spec.png
6670,MyStutteringLife,27,5,2739040,2787040,0,0,3,1,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_27_5_spec.png
6671,MyStutteringLife,27,6,2831200,2879200,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_27_6_spec.png
6672,MyStutteringLife,27,7,2857120,2905120,0,0,1,1,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_27_7_spec.png
6673,MyStutteringLife,27,8,434720,482720,0,0,0,1,0,0,1,0,2,0,0,0,D:/spectrograms/MyStutteringLife_27_8_spec.png
6674,MyStutteringLife,27,9,3330560,3378560,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_27_9_spec.png
6675,MyStutteringLife,27,10,3621600,3669600,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_27_10_spec.png
6676,MyStutteringLife,27,11,658240,706240,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/MyStutteringLife_27_11_spec.png
6677,MyStutteringLife,27,12,4243840,4291840,0,0,0,0,1,1,0,1,2,1,0,0,D:/spectrograms/MyStutteringLife_27_12_spec.png
6678,MyStutteringLife,27,13,4348000,4396000,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/MyStutteringLife_27_13_spec.png
6679,MyStutteringLife,27,14,4386240,4434240,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/MyStutteringLife_27_14_spec.png
6680,MyStutteringLife,27,15,4896640,4944640,0,0,0,2,0,0,0,0,1,0,0,0,D:/spectrograms/MyStutteringLife_27_15_spec.png
6681,MyStutteringLife,27,16,5113120,5161120,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/MyStutteringLife_27_16_spec.png
